PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_01|^|1 Month|^|1|^|pH|^|M00125|^|pH - Average|^|pH|^|pH|^|5.8|^||^|5.8 +/- 0.5|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_01|^|1 Month|^|1|^|Size Exclusion HPLC|^|TM100012432|^|Peak 2 (% Area)|^|HMMS|^|HMMS|^|1.2|^|%|^|<= 5.0% HMMS|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_01|^|1 Month|^|1|^|Appearance (Clarity)|^|TM100002052|^|Turbidity|^|Clarity|^|Clarity|^|6|^|NTU|^|<= 30 NTU|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_03|^|3 Months|^|3|^|CGE (reducing)|^|M00143|^|Sum HC and LC|^|Heavy Chain + Light Chain|^|Heavy Chain + Light Chain|^|99.0|^|%|^|>= 90.0% IgG as heavy + light chain|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_03|^|3 Months|^|3|^|CGE (reducing)|^|M00143|^|Percent Fragment|^|Fragments|^|Fragments|^|0.5|^|%|^|<= 10.0%|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_03|^|3 Months|^|3|^|Size Exclusion HPLC|^|TM100012432|^|Peak 2 (% Area)|^|HMMS|^|HMMS|^|1.5|^|%|^|<= 5.0% HMMS|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_03|^|3 Months|^|3|^|Biological Activity (Binding ELISA)|^|TM100010582|^|Relative Potency|^|Relative Potency|^|Relative Potency|^|97|^|%|^|60 - 140% potency relative to reference material|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_03|^|3 Months|^|3|^|CGE (non-reducing)|^|TM100004959|^|IgG % Time Corrected Area|^|Intact IgG|^|Intact IgG|^|97.1|^|%|^|>= 90.0% IgG|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_03|^|3 Months|^|3|^|Appearance (Coloration)|^|TM100002052|^|Color|^|Coloration|^|Coloration|^|<=BY5|^||^|Not more intensely colored than level 3 of the Brown-Yellow (BY) or Brown (B) color standard|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_03|^|3 Months|^|3|^|Protein Concentration (UV)|^|TM100001962|^|Protein Concentration - Average|^|Protein Concentration|^|Protein Concentration|^|105.0|^|mg/mL|^|96.0 - 120.0 mg/mL|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_03|^|3 Months|^|3|^|Charge Isoforms (iCE)|^|TM100006815|^|% Main Peak|^|% Main Peak|^|% Main Peak|^|49.1|^|%|^|Report Results|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_03|^|3 Months|^|3|^|Charge Isoforms (iCE)|^|TM100006815|^|% Acidic Species|^|% Acidic Species|^|% Acidic Species|^|40.1|^|%|^|Report Results|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_03|^|3 Months|^|3|^|Charge Isoforms (iCE)|^|TM100006815|^|% Basic Species|^|% Basic Species|^|% Basic Species|^|10.8|^|%|^|Report Results|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_03|^|3 Months|^|3|^|Charge Isoforms (iCE)|^|TM100006815|^|Identity|^|Charge isoforms|^|Charge isoforms|^|Comparable to Reference Material|^||^|Comparable to Reference Material|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_03|^|3 Months|^|3|^|pH|^|M00125|^|pH - Average|^|pH|^|pH|^|5.9|^||^|5.8 +/- 0.5|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_03|^|3 Months|^|3|^|Appearance (Clarity)|^|TM100002052|^|Turbidity|^|Clarity|^|Clarity|^|7|^|NTU|^|<= 30 NTU|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_06|^|6 Months|^|6|^|CGE (reducing)|^|M00143|^|Sum HC and LC|^|Heavy Chain + Light Chain|^|Heavy Chain + Light Chain|^|99.0|^|%|^|>= 90.0% IgG as heavy + light chain|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_06|^|6 Months|^|6|^|CGE (reducing)|^|M00143|^|Percent Fragment|^|Fragments|^|Fragments|^|0.5|^|%|^|<= 10.0%|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_06|^|6 Months|^|6|^|Size Exclusion HPLC|^|TM100012432|^|Peak 2 (% Area)|^|HMMS|^|HMMS|^|1.5|^|%|^|<= 5.0% HMMS|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_06|^|6 Months|^|6|^|Biological Activity (Binding ELISA)|^|TM100010582|^|Relative Potency|^|Relative Potency|^|Relative Potency|^|94|^|%|^|60 - 140% potency relative to reference material|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_06|^|6 Months|^|6|^|CGE (non-reducing)|^|TM100004959|^|IgG % Time Corrected Area|^|Intact IgG|^|Intact IgG|^|97.1|^|%|^|>= 90.0% IgG|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_06|^|6 Months|^|6|^|Appearance (Coloration)|^|TM100002052|^|Color|^|Coloration|^|Coloration|^|<=BY5|^||^|Not more intensely colored than level 3 of the Brown-Yellow (BY) or Brown (B) color standard|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_06|^|6 Months|^|6|^|Protein Concentration (UV)|^|TM100001962|^|Protein Concentration - Average|^|Protein Concentration|^|Protein Concentration|^|105.1|^|mg/mL|^|96.0 - 120.0 mg/mL|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_06|^|6 Months|^|6|^|Charge Isoforms (iCE)|^|TM100006815|^|% Main Peak|^|% Main Peak|^|% Main Peak|^|49.8|^|%|^|Report Results|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_06|^|6 Months|^|6|^|Charge Isoforms (iCE)|^|TM100006815|^|% Acidic Species|^|% Acidic Species|^|% Acidic Species|^|40.5|^|%|^|Report Results|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_06|^|6 Months|^|6|^|Charge Isoforms (iCE)|^|TM100006815|^|% Basic Species|^|% Basic Species|^|% Basic Species|^|9.7|^|%|^|Report Results|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_06|^|6 Months|^|6|^|Charge Isoforms (iCE)|^|TM100006815|^|Identity|^|Charge isoforms|^|Charge isoforms|^|Comparable to Reference Material|^||^|Comparable to Reference Material|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_06|^|6 Months|^|6|^|pH|^|M00125|^|pH - Average|^|pH|^|pH|^|5.9|^||^|5.8 +/- 0.5|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_06|^|6 Months|^|6|^|Appearance (Clarity)|^|TM100002052|^|Turbidity|^|Clarity|^|Clarity|^|7|^|NTU|^|<= 30 NTU|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_09|^|9 Months|^|9|^|CGE (reducing)|^|M00143|^|Sum HC and LC|^|Heavy Chain + Light Chain|^|Heavy Chain + Light Chain|^|99.0|^|%|^|>= 90.0% IgG as heavy + light chain|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_09|^|9 Months|^|9|^|CGE (reducing)|^|M00143|^|Percent Fragment|^|Fragments|^|Fragments|^|0.4|^|%|^|<= 10.0%|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_09|^|9 Months|^|9|^|Size Exclusion HPLC|^|TM100012432|^|Peak 2 (% Area)|^|HMMS|^|HMMS|^|1.2|^|%|^|<= 5.0% HMMS|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_09|^|9 Months|^|9|^|Biological Activity (Binding ELISA)|^|TM100010582|^|Relative Potency|^|Relative Potency|^|Relative Potency|^|99|^|%|^|60 - 140% potency relative to reference material|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_09|^|9 Months|^|9|^|CGE (non-reducing)|^|TM100004959|^|IgG % Time Corrected Area|^|Intact IgG|^|Intact IgG|^|96.6|^|%|^|>= 90.0% IgG|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_09|^|9 Months|^|9|^|Appearance (Coloration)|^|TM100002052|^|Color|^|Coloration|^|Coloration|^|<=BY5|^||^|Not more intensely colored than level 3 of the Brown-Yellow (BY) or Brown (B) color standard|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_09|^|9 Months|^|9|^|Protein Concentration (UV)|^|TM100001962|^|Protein Concentration - Average|^|Protein Concentration|^|Protein Concentration|^|100.2|^|mg/mL|^|96.0 - 120.0 mg/mL|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_09|^|9 Months|^|9|^|Charge Isoforms (iCE)|^|TM100006815|^|% Main Peak|^|% Main Peak|^|% Main Peak|^|52.2|^|%|^|Report Results|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_09|^|9 Months|^|9|^|Charge Isoforms (iCE)|^|TM100006815|^|% Acidic Species|^|% Acidic Species|^|% Acidic Species|^|37.5|^|%|^|Report Results|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_09|^|9 Months|^|9|^|Charge Isoforms (iCE)|^|TM100006815|^|% Basic Species|^|% Basic Species|^|% Basic Species|^|10.2|^|%|^|Report Results|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_09|^|9 Months|^|9|^|Charge Isoforms (iCE)|^|TM100006815|^|Identity|^|Charge isoforms|^|Charge isoforms|^|Comparable to Reference Material|^||^|Comparable to Reference Material|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_09|^|9 Months|^|9|^|pH|^|M00125|^|pH - Average|^|pH|^|pH|^|5.9|^||^|5.8 +/- 0.5|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_09|^|9 Months|^|9|^|Appearance (Clarity)|^|TM100002052|^|Turbidity|^|Clarity|^|Clarity|^|7|^|NTU|^|<= 30 NTU|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_12|^|12 Months|^|12|^|CGE (reducing)|^|M00143|^|Sum HC and LC|^|Heavy Chain + Light Chain|^|Heavy Chain + Light Chain|^|99.0|^|%|^|>= 90.0% IgG as heavy + light chain|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_12|^|12 Months|^|12|^|CGE (reducing)|^|M00143|^|Percent Fragment|^|Fragments|^|Fragments|^|0.4|^|%|^|<= 10.0%|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_12|^|12 Months|^|12|^|Size Exclusion HPLC|^|TM100012432|^|Peak 2 (% Area)|^|HMMS|^|HMMS|^|1.4|^|%|^|<= 5.0% HMMS|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_12|^|12 Months|^|12|^|Biological Activity (Binding ELISA)|^|TM100010582|^|Relative Potency|^|Relative Potency|^|Relative Potency|^|92|^|%|^|60 - 140% potency relative to reference material|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_12|^|12 Months|^|12|^|CGE (non-reducing)|^|TM100004959|^|IgG % Time Corrected Area|^|Intact IgG|^|Intact IgG|^|96.3|^|%|^|>= 90.0% IgG|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_12|^|12 Months|^|12|^|Appearance (Coloration)|^|TM100002052|^|Color|^|Coloration|^|Coloration|^|<=BY6|^||^|Not more intensely colored than level 3 of the Brown-Yellow (BY) or Brown (B) color standard|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_12|^|12 Months|^|12|^|Protein Concentration (UV)|^|TM100001962|^|Protein Concentration - Average|^|Protein Concentration|^|Protein Concentration|^|106.6|^|mg/mL|^|96.0 - 120.0 mg/mL|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_12|^|12 Months|^|12|^|Charge Isoforms (iCE)|^|TM100006815|^|% Main Peak|^|% Main Peak|^|% Main Peak|^|48.5|^|%|^|Report Results|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_12|^|12 Months|^|12|^|Charge Isoforms (iCE)|^|TM100006815|^|% Acidic Species|^|% Acidic Species|^|% Acidic Species|^|41.9|^|%|^|Report Results|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_12|^|12 Months|^|12|^|Charge Isoforms (iCE)|^|TM100006815|^|% Basic Species|^|% Basic Species|^|% Basic Species|^|9.6|^|%|^|Report Results|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_12|^|12 Months|^|12|^|Charge Isoforms (iCE)|^|TM100006815|^|Identity|^|Charge isoforms|^|Charge isoforms|^|Comparable to Reference Material|^||^|Comparable to Reference Material|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_12|^|12 Months|^|12|^|pH|^|M00125|^|pH - Average|^|pH|^|pH|^|5.9|^||^|5.8 +/- 0.5|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_12|^|12 Months|^|12|^|Appearance (Clarity)|^|TM100002052|^|Turbidity|^|Clarity|^|Clarity|^|8|^|NTU|^|<= 30 NTU|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_18|^|18 Months|^|18|^|Biological Activity (Binding ELISA)|^|TM100010582|^|Relative Potency|^|Relative Potency|^|Relative Potency|^|90|^|%|^|60 - 140% potency relative to reference material|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_18|^|18 Months|^|18|^|CGE (non-reducing)|^|TM100004959|^|IgG % Time Corrected Area|^|Intact IgG|^|Intact IgG|^|96.9|^|%|^|>= 90.0% IgG|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_18|^|18 Months|^|18|^|CGE (reducing)|^|TM100013466|^|Sum HC and LC|^|Heavy Chain + Light Chain|^|Heavy Chain + Light Chain|^|98.9|^|%|^|>= 90.0% IgG as heavy + light chain|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_18|^|18 Months|^|18|^|CGE (reducing)|^|TM100013466|^|Percent Fragment|^|Fragments|^|Fragments|^|0.5|^|%|^|<= 10.0%|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_18|^|18 Months|^|18|^|Appearance (Coloration)|^|TM100002052|^|Color|^|Coloration|^|Coloration|^|<=BY5|^||^|Not more intensely colored than level 3 of the Brown-Yellow (BY) or Brown (B) color standard|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_18|^|18 Months|^|18|^|Protein Concentration (UV)|^|TM100001962|^|Protein Concentration - Average|^|Protein Concentration|^|Protein Concentration|^|104.6|^|mg/mL|^|96.0 - 120.0 mg/mL|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_18|^|18 Months|^|18|^|Charge Isoforms (iCE)|^|TM100006815|^|% Main Peak|^|% Main Peak|^|% Main Peak|^|53.5|^|%|^|Report Results|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_18|^|18 Months|^|18|^|Charge Isoforms (iCE)|^|TM100006815|^|% Acidic Species|^|% Acidic Species|^|% Acidic Species|^|36.6|^|%|^|Report Results|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_18|^|18 Months|^|18|^|Charge Isoforms (iCE)|^|TM100006815|^|% Basic Species|^|% Basic Species|^|% Basic Species|^|10.0|^|%|^|Report Results|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_18|^|18 Months|^|18|^|Charge Isoforms (iCE)|^|TM100006815|^|Identity|^|Charge isoforms|^|Charge isoforms|^|Comparable to Reference Material|^||^|Comparable to Reference Material|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_18|^|18 Months|^|18|^|pH|^|M00125|^|pH - Average|^|pH|^|pH|^|5.9|^||^|5.8 +/- 0.5|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_18|^|18 Months|^|18|^|Size Exclusion HPLC|^|TM100012432|^|Peak 2 (% Area)|^|HMMS|^|HMMS|^|1.3|^|%|^|<= 5.0% HMMS|^|Results|^|Time (Months)
PF-07261271|^|PF-07261271 Drug Substance, 105 g/L, Andover|^|API|^|22W533M101|^|PF-07261271:2-005|^|BASE|^|-20C|^|MONTH_18|^|18 Months|^|18|^|Appearance (Clarity)|^|TM100002052|^|Turbidity|^|Clarity|^|Clarity|^|7|^|NTU|^|<= 30 NTU|^|Results|^|Time (Months)

